la_name_gias,state_cap_20km,indep_cap_20km,state_cap_40km,indep_cap_40km,state_cap_60km,indep_cap_60km,dist_state_ASD_km,dist_indep_ASD_km,dist_state_SEMH_km,dist_indep_SEMH_km,dist_state_SLD_km,dist_indep_SLD_km,dist_state_MLD_km,dist_indep_MLD_km,dist_state_SLCN_km,dist_indep_SLCN_km,lea_code,la_code,la_name,region,intervention_status,n_ehcp_active,indep_placements_per1000,pct_special_independent,total_pupils,state_cap_20km_per_ehcp,indep_cap_20km_per_ehcp,state_cap_40km_per_ehcp,indep_cap_40km_per_ehcp,state_cap_60km_per_ehcp,indep_cap_60km_per_ehcp
Stockton-on-Tees,2380.0,701.0,4526.0,1051.0,8345.0,1336.0,2.469004059075459,15.80889760121083,4.170489810816193,27.427547038296815,9.639818944026706,223.69596164670412,64.14572591945146,13.255829442782728,38.680566420302796,37.143635537468384,808,E06000004,Stockton-on-Tees,North East,Delivering Better Value,2080.0,1.054080168652827,17.647058823529413,21662106712294103738724624663474293604615416655041836716587504183708354131127216621046634746634742936046154166550418334153216621067122941037387246267165875041837083541311272166210466347237667184781254568734153237667184781254568712626657221621962114511107505346749832343676088151865348217534679221621962114511107505346749832343676088151865348217524356218899621581848217571956571112022162194983233467924356218899126266576215818482175719565711120221621949832318342045910488108758254654968324308603214846294831715914796483171711973091094183420449683220385919193124536541834204591048810875825465496832430860321484629483171591479648317171197309109418342044968323439734397203859191931245365447052384942455804144261948017219854619435121106521985461943512110652461456048017269227602108918241615238494614560480172692276021089182416152384934228182416146103151118616047052384942455804144261948017218241614610315111861603422819015919618118446071387944915867307862107417691325910858323402919015919618118446071769132599711111964234481085832416856111439626449158138794491586730786210741769132591085832340291769132599711111964234481085832416856111439626449158179610566988211226565391112282140755417139560243715613957437156653979609931796105661122821339521901661990311489593179610566988211226565391112282140755417139560243715613957437156653979609931796105661122821190166199031148959333952189659195571160457333689121684201536338870085318514559190212001851455981471147689326819021200402151911807585420153336891216842015363388700853185145591902120018514559814711476893268190212004021519118075854201531896591955711604573333051848471996910882559184847199691088255918034547627611478990160222311734041501313664624071521031740715261601035662218034547222311733330510317407152616010356622180345472223117318034547627611478990160222311734041501313664624071521848511993610578553401152181236514315120010349932591138840044872135734540115283194011526072117064381812365125911388329661812365143151200103499325911388400448721357345184851199361057855383194011526072117064381812365125911388329661853194230266841129319322213742478429933831974061331872421961810357539185319423026684112931932221374247842993383197406133187242196181035753955044065504406133498314676216185319423222137432428133498314676216185319423222137432428,1.1442307692307692,0.3370192307692308,2.1759615384615385,0.5052884615384615,4.012019230769231,0.6423076923076924
Stoke-on-Trent,1948.0,1202.0,3687.0,2497.0,23864.0,7108.0,5.079366594113754,9.686517384069582,1.6019350790213076,3.064237433542474,14.077115698065036,45.35599623359878,5.584159498773614,55.906713834813665,4.643121324640371,26.703368878208526,861,E06000021,Stoke-on-Trent,West Midlands,Delivering Better Value,2970.0,1.5880164016022371,21.913327882256745,68716124800156609824202671611866328722708292265744580951208331351442026716118663287227082922657445809512083313514421914219126108833135109672708120146142026712922652610883313510967270812014614202671292265687161248001566098225865818114110092959624761831773242258658181141100929596247618317732424761831621821228842959773242765381258181146591622507015778932425021821228842959773242765381258181144250265916225070157789324761831624502510445410825290845058478145275963662325824788154449047901454450478145258175612924290875963675434781452581756129242908759636754379014544181941819623258247881544490425104454108252908450584781452759636z249714571044329254617741713647286255534772478314909918412444124455347724783149099181364771760928962925728625z736275474574614174171364771760928962925728625z73627547457461z24971457104432925461774171364728625z7244784471034033304267z731726629463330740690z7212739444742673371113z74069048477324972146068733711137z731726629463330740690z7212739444742637111341015z72447844710340333042673371113z74069041015484773249721460687325551142158144112039858842555114215814339595628416301304342721215720z627971108264263884261015342728263888433959212157203985884339595628416301304342721215720z62797110826426z5622580426101534272826388843395921215720z56225803884112040693z292046998765631688139388733435833412437654013273257431366877640693z2920469987656316881393887334358334124376567566933468888343582937314284312056317001243765z618540132732574313668776343582937314284312056317001243765z6185675669334688884103828625474130717483585238286121513072641170621221012z600364055946965890z181549477641165813009028635852386921221012z18154947764116581300902863585238692122101241038286254741307174840027400273585238286121513072641170621221012z6003640559469658901384674288908597396189270324403512221451417324403527085762076890818682145141752705352209312259789138467428890859739618927032440351222145141736435270249901283768639182364352702499012837686391823244035270857620768908186821451417527053522093122597893232631024397125656311169571921050154139339031031310261352105313102631065362006105011848210514015159518620851355419038252313102631065362006105011848210514011169571921050154139339031031310261352105140114013825251595186208513554190323263102439712565631,0.6558922558922559,0.4047138047138047,1.2414141414141413,0.8407407407407408,8.035016835016835,2.3932659932659934
Suffolk,626.0,320.0,2278.0,1182.0,4335.0,1668.0,35.350826390369875,29.62910946834259,18.472192203536263,14.016280884061713,29.442439552810708,92.92666104267347,55.220390196008466,269.61168510777793,15.356631521012487,98.6594432961532,935,E10000029,Suffolk,East of England,Safety Valve,7860.0,0.8697254634041099,19.38877755511022,80103011055861454491782319319671114119973453086432734530273111366286276011144321107488522z24745776233811194587511124211124274885221119z110214741607410469793247445772338244011123731931967111411997345308643274885221119z1102147416074104697932474457723382440111237801030110558614544917822338111945875734530273111366286276011144321107488522z2474577622522134513268148327431152668527741073372103767843562722584816212252213451326814832743115266852774107337210376784356272258488113211035664945849162111235676784352136103204211613312059663272246512252247111129832072111107311976814838537211235676784352136103204211613312059663272246512252247111129832072111107311976814838537281132110356649458497784360192117107204661632312166505281949572117249081101033022144910119668545785277814457107572364558715041126351126357784360192117107204661632312166505281949572117249081101033022144910119668545785277814421171921453746854572733315468852649910277107778436017281961535710757236455871504211719214537468545727333154688526499102771077784360172819615379931089057118453871376769729647412090203291636012163385285050312177242651060033562095752949119365144583197217747414459465144526960155198324807521979076972962037996224112072799310890571184538713761120727697296474120902032916360121633852850503121772426510600335620957529491193651445831972177474144594651445269601551983248075219790769729620379962241071857116385136543062823517721492423810283341321175849241180625439891477393258914431107185711638513654306282351772149242381028334132117584924118062543989147739325891443111102821499144428096254392666817067892423584147107739325831374763572149914442809625439266681706789242358414710773932583137476357765116610756916448881300111028765116610756916448881300775616312857763442191250111279775616312857763442191250754021692472412817445167101531323228135250208324165998133822156229878134560443691119208392474161060443626691186959123882291191287540216243691659511127920839247416106044362669118695912388229119128754021624369165957540216924724128174451671015313232281352502083241659981338221562298781345604436911191106898201518425173527119778624213058002432851244758719912942711301633016732160861023354539819552318995103357834210277862421305800243285124411068919551294239519425173262421944352783422041191307587199714174691675871991294271130163301673216086102335453981955231899510335783421028201518425173527119195512942395194251732624219443527834220411913075871997141746916774123913857957426561168187397353511440516521859262674988892020100138756118010750587533187397353511440516521859262674988892020100138756118010750587533187323021819142428892020847157340516549810010989975611809735107138120931366822025421110989949810077412391385795742656116859601873230218191424288920208471573405165756118097351071381209313668220254211596018029631281382153188793181746889019286213075641801565182854577442521305778442540106510951577442521305778442540106510951575641809615613088241096926767433568891802224577910505089019288471656382153468627564180961561308824109692676743356889180222457791050508901928847165638215346862180296312813821531887931817468890192862130756418015651828545766516524313156271354131637215431212452783024313156783430651014766516524313156278309295295272804618022132171287438896181010906618022694837215415437369673128961241810521317665165243662693621541543736967312896124181052131766516524366269362180226948372109066783024313156783430651014830929529527280461802213217128743889618101354131637215431212452,0.07964376590330789,0.04071246819338423,0.28982188295165395,0.150381679389313,0.5515267175572519,0.21221374045801528
Sunderland,5002.0,497.0,8257.0,1292.0,9406.0,1467.0,1.7669264397008886,2.065200777888579,9.731526799519425,16.843095260270264,1.3274881184419478,255.32494533215106,39.08336475339017,29.663322145991412,4.268577916638187,3.9879989660218595,394,E08000024,Sunderland,North East,Delivering Better Value,2790.0,0.5265399815415197,7.80701754385965,237202zz1449001205316308558558316121543660778620133139175z2420762013352908558139778z1759002372021445583164225742257237202zz1449001205316308558558316121543660778620133139175z2420762013352908558139778z1759002372021445583164391449002311516592106743914490023115165921067246176zz125728120151641858257030112434373876157713413516942332246176zz125728120151641858257030112434373876157713413516942212572823109169331015z2444957713453798582135761z169728246z2444957713453798582135761z1697282461761255703014233242212572823109169331015176125570301237154zz986861207316398568576290124203648698445131241140698z14068623715498576290z2449344513152878568241237154zz9868612073163985685762901242036486984451312411405762904204439198686231461676695742044391986862314616766957z2449344513152878568241698z14068623715498390847392309716511894390847392309716511894z2254944013451959151224636z9673924914184181326441715249141zz847391084816468526181326411701354962563644013422496z2254944013451959151224636z96739249141841813264249141zz847391084816468526181326411701354962563644013422496417153571108122314816375806z21511422118521293162265581408122401171092676250416083571108122314816375806240117z1109812982516568741267625011686355657555842211822640z2151142211852129316226558140812240117109267625041608240117z1109812982516568741267625011686355657555842211822640236111113084097931683890728412501155235245565284061042322361111130840213454061045207946323252818402361111302841250416943471318402347416160742556528406104232979316838907284125011552352421345406104520794632325281840236111130284125034713184023474161607424169423792z10091886561698900940582479752346856454115773789623141622184083789651669573231541z91823792100563524723792z100918865616989009405824797523468564541157737896231329100918236681590270541622184083789651669573231541z918237921005635247329100918236681590270524062z78937801118059857401723594393414579577158745322824062z78937801118059857401723594393414579577158745322830278937239251559668117450453521910436228577z93724062785604235302789372392515596681415194151917450453521910436228577z93724062785604235266118968240381550569128151704538158646822314120468467914370223538279682402691560223441586240262791968525818641266640162348862240262791968525818641266640162348862281517045381586468223266118968240381550569114120468467914370223538279682402691560223441586101646589321416140192348830279917615581625482203685472257510164658932141614019234883027991761558162548220349775101624004155736851348848237311592220355810164722575564423441850472257513488482373115922203558101641850497751016240041557347225755644234,1.792831541218638,0.17813620071684588,2.9594982078853045,0.46308243727598564,3.371326164874552,0.5258064516129032
Surrey,4452.0,2250.0,24283.0,10190.0,39524.0,13418.0,7.1497200320907135,15.397368642642554,13.438712609979246,12.236174413817858,18.255106628717048,108.90051095252255,11.537309895676817,277.08915398219364,10.252770103577923,17.88353566114335,936,E10000030,Surrey,South East,Safety Valve,14245.0,1.50786145803221,25.70474002923366,56993661711251931520194127767124535852194914993867917614916986191140440499105491907856831934585699366171125193152019412773867917614995649491459028085173854400666124361911534641230280923123869854550171125112772193867917614995649491459028085173854400666124361911534641230280923123869854550171125112772196712453585219491499386791761491698619112040974044049910549190785683193458204097629298813872279056225961467767841181334454683977314614620716270920533039773146146862464454190578451910753125891400327095108312113489236635296713138722714671333977314614686246445419057845191075312589140032709510831211348923663529671313872271467133629298813872279056225961467767841181334454683977314614620716270941234468108445914706839132144123446810844591470683913214205330398111310460663746438807780820989584549615137332450635111733882287316265941124231159411466411214601034649240667183306389442112423189252437715948132365811446446039811131037217313324584549615137332450635111733882287316265941124231159411420480020480039811131046066374643880778082098966894421124231892524377159481323658114464460398111310372173133244112146010346492406671833063z418453610972478377252871502872831136543743038875117929246973353201993z4184536109724783772528715028728311365437430388751179292469733533887511794005443070437925676552429114304129437359187375221236512387168993353z486181002316422162726779810972471502654005443070437925676552429113887511794304129437359187375221236512387168993353z48618100231642216272677981097247150265201993393694278043392725642412688199963z8350310432558337253611390876624974334273824911208024761374138249112042780433354827338223646529265170063741z4802199929972237223277551043255139038249112042780433354827338223646529265170063741z4802199929972237223277551043255139083372536113908766249743342738249112080247613741393694278043392725642412688z835031043255199963170433791z469109713416210518587688961851468199017z81454961858196272591468869119924274073838710759324731379119901739462407934279316662948251439462407934279316662948251438387107540793427345447225238436586134170433791z46910971341621051858768896185146838387107540793427345447225238436586134z8145496185819627259146886911992427407383871075932473137911966978091290621408929814574103753835599688264084251z75485923908091290621408929814574103753835599688264084251383559963758841030649713125836720371177304251z448369603226209513868678923901408393513758841092871611812421383559963758841030649713125836720371177304251z448369603226209513868678923901408z7548592390393513758841092871611812421196697393783536740892714596322290z70375743684034618154778489734083533848489467268744818393783536740892714596322290384848943536740826098585931606578029185244818z442779813012206894483507431547z70375743684034618154778489734083533848489467268744818194842384848943536740826098585931606578029185244818z44277981301220689448350743154719484239302469684109184059048212638446856469684101964556803706643503219145592242994101041922020631820129818286263929866904125818286370663410469384468566827346592219326319326339302469684109184059048212638446856469684101964556803706643503219145592242994101041922020631820129818286263929866904125818286370663410469384468566827346592219072238485832478643811349355283871547862721259589236631104238485832478643811349355283871547862721259589236631104271412691399108542911733501242916570458561733747742638147838485832643211358923931747864381897005875820247141269139910854291173319072250124291657045856173374774263814783848583264321135892393174786438189700587582024,0.3125307125307125,0.15795015795015796,1.7046683046683047,0.7153387153387153,2.7745875745875748,0.9419445419445419
Sutton,12751.0,5232.0,31899.0,10442.0,43306.0,13599.0,2.8661354106695596,1.8508999061439844,1.9563009158549127,13.04858008130536,20.236771432298816,103.74632688334995,1.3678883322811177,277.9268428690151,3.3693385673575778,5.346546523956719,319,E09000029,Sutton,London,No intervention,2304.0,0.8107603649004923,20.232896652110625,8426160252243201421183110183129614214832091556684261602522432014211831101831296142148320915566169285142186282163667816928514218628216366781483209841142836220142118311030241779812962542252243183428614286114832098411428362201421183110302417798129625422522431831491195108430331082627124324620262090320718011421551491195156781686109155188702154466914911951081155848520262090320730621778611422616243246180115584852026209032073062177861142261624324618010826271243246202620903207180114215514911951567816861091551887021544669430331042618722924720852079327216710361801450187557431450187104518085872085207932723101176001036264222924716716371091801912421278643145018710451808587208520793272310117600103626422292471674297110426187229247208520793272167103618014501875574342971163710918019124212786434245067259772142522089206032851528611711385172z576567259772142522089206032851528611711385172z5765138517267z171849515576717119030210076182089206032853101174828612664214252152138517267z171849520892060328531011748286126642142521524245015576717119030210076181392721961901420524597573141795124015270219671482111335932793117172626482614193260144702441019326021113359327914464819612401522573170244101932602111335932791446481961240152212401527021967148211133593279311717262648261419326014413927219619014205245974179541232952446518125017823337334012943919211921345569111921349551927575178233373340315816890439253318125012913261001921919241232132610019219192198625601986256095244651812501782333733401294391921192134556911192134955192757517823337334031581689043925331812501294063813359292196752718193211336331521663219225161772201141335929219675271819321133633152166321922516177220114406381427921961907219340511241591772201819321133631141921961335929256681427921961907219340511241591772201819321133631141921961335929256681427111210188761880944513487911121053271464522237783085163632446153197951348791112105327146452223778308516363244615319795216901531971464522237789521013487911155313987814271112101887618809445398782169015319714645222377895210134879111553114338112421018403183593332054065182100388298662921081135974124576138943389431359748112421045091003882962934331603123286518286143381124210184031835933313597481124210450910038829629343316031232865182862054065182100388298662921081135974124576138150142669891341822623979103366263342145731215226755152821719655152979115518262618289142669134560914266989134182262397910336626334214573121522675515282149589134182179061805528938150149589134182179061805528917196551529791155182626182891426691345609,5.534288194444445,2.2708333333333335,13.845052083333334,4.532118055555555,18.796006944444443,5.90234375
Swindon,856.0,144.0,2441.0,915.0,8606.0,3016.0,4.346788984147707,35.7474815855864,2.891086642200121,28.79719859893704,4.374511495073929,81.55602121664654,0.8984903007456533,218.6873678604044,21.946579888915135,90.44652853887528,866,E06000030,Swindon,South West,Safety Valve,2573.0,0.1463310807215452,2.5142857142857142,2478835417052002660326279712780581918023380581456721642660100480233102213036179319135417032612737586805821230152419773758624788354170520026603262797127805819180233805821230152419778058145672164266010048023310221303617931913541703261275062133182193414980881041101553044179219334115930698234733411595237414930626009850621938104150622131915184904375195062213191518490423473341159523741493062600985062193810413751950621331821934149808810411015530441792193341159306987763123832219530860482943995930361602184328150265911505255530826522069177631848294377632138614781834223423281505255530826522069177631848294322342328371413714177631238322195308604829439959303616021843281502659177632138614781834366107957110872224685638283245977530551258177308141252822086230814152796856252164082795717783245795721426142657832086230814152796856252164082795717783245795711087222468563828324597753055125817730814125282366107957214261426578364522132513834725645210813225871732008354697762984904170292136232656452108132258717320083546977629849041702921362326536000205892921365242717323211046564521708354620589292136524271732321104656452170835466452213251383472536000356233562356881034017748423548595097762861499146292134230415688215001328269756882150013282697201162921344635842323055341568814685950568810340177484235485950977628614991462921342304120116292134463584232305534156881468595034720531192123212666650187212711344082991822515320531191218544918721271134408299182251532053119121854495311921232126666505311990421369991885449967927131531212711342252053119904213699918854499679271315312127113422520347204591842212061043686350956917559441604755445912097712428601179914729611138055445911608635045912097712428601179914729611138055445911608635034142459184221206104368635095691755944160475543414251922058012466572179194728571118552551921538834917919472857111855255192153883495192835510881020588349956417699801534752551928355108810205883499564176998015347525337613376151922058012466572558675066051061888314993551697106915240484558675066051061888314993551697106915240484326993269916861402302116874845586152883149558619761122735241686140230211687484558615288314955861976112273524,0.3326855810338127,0.05596579867858531,0.9486980178779635,0.35561601243684415,3.3447337738048972,1.1721725612125924
Tameside,9560.0,1768.0,16260.0,4131.0,32120.0,8720.0,0.874454010471433,7.89715806389579,6.916864720344694,2.6678211241337966,0.9315033178193557,92.94079825479469,4.6067995607119965,12.566337134645385,5.871803841896812,24.890965779765498,357,E08000008,Tameside,North West,Delivering Better Value,3022.0,0.7179705366164973,9.608540925266905,147441671146517013762319412615134414429521142161938332216916716599383322584567141691142147444813126116716599383322584567141691142147444813126137606147441671146517013762319412615134414429521142161938332216919116721383149918743760619116721383149918742071602170214980844174331609146172052764295126551692809434210461614219228397143152192284529961839710461743316059091265143152192284529961839710461743316059091265207160217021498084437893378931743316091461720527642951265516928094342104616142192283971721432188514777781271438106170063374453128951052748435795216151962113741321119621144481069437495214527143606812891321119621144481069437495214527143606812891452714381061700633744531289510527484357952161519621137437758377581451721432188514777781173126220911456771517312622091145677151492412680091717658944481328z5090281743077421611170545376721492412680091717658944481328z5090281743077421611170545z13099170453410896545742149241266059132837672z130991704534108965457421492412660591328z132331414529108075035181322212560991358z1323314145291080750351813222125609913581322212582141733666444991358z50192796414351816001415031541252246814076644374673746715412522468140766441322212582141733666444991358z50192796414351816001415031601552273213789568z1267411342241131645531013525155641215851352515576811418723748111585z49932806407931016011134551601552273213789568374041352515576811418723748111585z499328064079310160111345537404z1267411342241131645531013525155641215853701914014422818134145031148739715512614144644715751244610641221148739715512614144644715753701912614144752213387520486315754924278439671551584106397140144228181341450312446106412212614144752213387520486315754924278439671551584106397137121226681321744112413121518512248949507622345031277138481567853561371212266813217441223410216853995127973561241312166431021685399512797356124131216643223412413121518512248949507622345031277138481567853563658436584132911940908321006151182534414122515084156181317141119226351303739813291194090832100615118253441412251508415618131714111922635130373988231813083151453171329119667925348231813083151453171329119667925343633036330149128222681290039514091282181737116575113258042192266487315427731848731542773181409128218173711657511325804219226664007730031653031814091286655258035840358401491282226812900395640077300316530318140912866552580,3.1634679020516216,0.585043017868961,5.3805426869622766,1.3669755129053607,10.628722700198544,2.885506287227002
Telford and Wrekin,643.0,377.0,6186.0,2438.0,17084.0,5156.0,21.81558185022266,12.217139261825338,30.24833789973133,4.606822066977133,28.60620764268348,7.667979086937944,32.32349406299555,92.4616326869593,6.86982041494039,59.47678307266682,894,E06000020,Telford and Wrekin,West Midlands,No intervention,2124.0,0.394227908360607,6.9371727748691105,900825635147418111977876134783648204740927597982911471737914254757900825635147418111977876134783648204740927597163393212763033610336105682731278794163378766301347831479008235158020475682731278794163378766301347831479008235158020479829114717379142547571633932127630942484632124322284382221786551275208640466393158911448751185954672681187236158993665951786551249424832215020864672681187236158993665951786551249424832215020869907812417489140477133344194248463212432228438222178655127520864046639315891144875118595334419907812417489140477139274434321373203844821917571301209339196314154511508351165839716613717417137636999274434321373203844821917571301209339196314154511508351165833305333053347122116715815459369583175713792744322136209397166137174171376369934712211671581545936958317571379274432213620933767611186908156793015681885140855413120942117896681401730113332686324233242389668140173011333268685541373114030318188147188513032117373060901567115479111856885541373114030318188147188513032117373060901567115479111856837676111869081567930156818851408554131209421176742150092075491850161740273620622578740272636161257679980621850129625783485594315001145766121549266061121767621611716112839670740272636161257679980621850129625783485594315001145766121549316602660611216742150092075491850161740273620622578316607676216117161128396708197218917323122796513133381972189173231227965141579312364361439924852820261897962331205426067962341311892418805813520261333260633755631143911137211235284157931236436143992485282026189796233120542606796234131189241880581352026133326063375563114391113721123528313333070047520211962471364918650524521767721927195726277721947271761950803811824521320262732525444136410686371195057917417617270117656243070077219472717619508038118245213202627325254441364106863711950579174176172701176562447520211962471364918650524521767721927195726277906120717130114155777682246152079053539462246613572587148040981350202318915735774623854451135011485577435720776822151930258746238544511350114855774357207768221519302587790612071713030180768224615207905353946224661357258714804098135020231891573577301801141557737432623551332113045374293205755272317922537755273723205915265931824731326253734112090133219861820466537374326235513321130453742932057552723179225377826020516834111055372952378260205168341110553729523755273723205915265931824731326253734112090133219861820466537780482031642010976498755253414203435299057289215002507347120961299199017703504982892512991104749846622037552514185025073439062125755253414203435299057289215002507347120961299199017703504982892534390621251299110474984662203755251418502507780482031642010976498,0.3027306967984934,0.17749529190207156,2.9124293785310735,1.1478342749529191,8.04331450094162,2.4274952919020714
Thurrock,6095.0,1091.0,26282.0,6422.0,39731.0,11127.0,1.0464673419723582,13.517179457797619,11.539790558906555,15.804591551455589,4.7961239598414975,69.00944892780166,13.485693697185395,285.7344409382623,13.761721436572351,18.47614574667023,883,E06000034,Thurrock,East of England,Safety Valve,2319.0,0.307454591321897,6.610169491525424,651875912330558651075764951507694523102421651770240488053928154654317121507694523102421654404154317126544041546518759123305586510757649565177024048805392815465490363448146682561086965581462735724781986682384146561822638490363448146682561822638456108696558146273572478198668238414656188891250353031978319785618889125035305610795648714637448249817266423861125618745123144985618243386898531891126423161356316131079564871463744824981726642386112561874512314498561824338689853189112642581865211803439729324491424637381585810869638713965818162381883628205863730952581865211803439309525818162381883628205863758108696387139672932449142463738158631086763591308720424839986563873032563185341134138763180713878842230665663180713878842230665663108676359130872042483998656387631853411341387303257718500108733742982477185001087337477171493748989912168064377999364499121146715625405346433747717149374898991216806437799936449912114671562540534643374298242914939850852112029246991136170142468294624364391834610400364398508521120292469911361701424682946243643918346104003642914939155223647679202924612851985391552236476792029246128519853918212980335639152733567444203725110331977391527335674442037251103319773985195102203725190613976754234212758035628410284103918212980335639851951022037251906139767542342127580356847901489523282048031640896670225155870291841457170714623282912048032198898417860947936127784841786094793612778484790148952328204803164089667022515587029184145717071462328291204803219889355851373771674528822842036792243938517332925027022203679170293653321765417128485137377167452882284203679224393270228517332925035585720445692882203679170293653321765417128485720445692882,2.6282880551962053,0.4704614057783527,11.333333333333334,2.769297110823631,17.132815868909013,4.798188874514877
Torbay,1272.0,568.0,2302.0,1153.0,3048.0,1647.0,1.693230580444185,63.09248322991972,5.080471659985236,4.3990187700187,11.827045576776431,129.80894407121437,4.8559310861507345,352.3316428304244,36.31046502205252,29.59919742138359,880,E06000027,Torbay,South West,No intervention,1535.0,0.4378283712784588,6.31768953068592,401242225748273211182641826851366599220140982793485691998520140982793485691366540665012791118695855772145311319922574826419985401242225748273211182641826851366599213665406650127911186958557721453113199225748264125474869021336110871463571714811152102125854265125474869021336110871463571714811152102125854265172481012393715772029148126192585428171108265186663125471021172481012393715774812619258542817110826518666312547102120291185431041392695894312801268552794113626618734813451103043128012685527941136266187348134511030185431041392695895526620499204991345143714313721136714485658142211591030268134514371431372113671448565814221159103026855266203561192337696313881436700275616140611099552664726414237105149086577239553712579266472794143626418092711937125792664727941436264180927119239551192337696313881436700275616140611099552664726420356142371051490865771824510599916056918245707413901466669564214711131916260502591824570741390146666956421471113191626050259182451059991605692055545127162605028611466259180018291645127162605028611466259180018291620555392567040140015256792335564142710928932534725220853392561087789765522085339256108778976552392567040140015256792335564142710928932534756126042534728271525252177139289323356126042534728271525252177139289323325220595431511089186845385112491250512797153423716424318692424315170281424153466324254631373979869250512374315110891868453851124912505127971534237164243186924243151702814241534663242546313739798692505123720595437497060135015275882625424130988090324954230491248424954265915272301468437903262437491078785165334912484249542659152723014684379032622032215275882625424130988090324954230437491078785165334374970601350203226031055985805221198023525441495287139960314313272511198023525441495287139960314313272516036557134214955074072515423120289214392023528720264603655713421495507407251542312028921439202352872026460310559858052258364151341148947240836253261092929159960227292200551174122724331489292140158315913683622005511741583104878466519583104878466519227243314892921401583159136836258364151341148947240836253261092929159960227292,0.8286644951140065,0.3700325732899023,1.4996742671009773,0.7511400651465798,1.9856677524429966,1.0729641693811074
Tower Hamlets,18454.0,5626.0,31597.0,9109.0,44968.0,12953.0,2.8137566534307945,4.803263433237179,2.514571708788351,2.266069451031871,1.607928765033289,95.48407282656201,5.764707803631329,269.14006354300136,2.1010939429020574,6.699419518035809,211,E09000030,Tower Hamlets,London,Delivering Better Value,4463.0,0.5000319169308679,10.053475935828878,221068106303447615185925340773365908129827551029141261507651181250210937652223275303221068106510632112612278106303239931950281522781063032399319502815469971181250210937652223275303221068106510632112614699722106810630344761518592534077336590812982755102914126150765100174922277764223430032223684796482788912499632236821619993037646335607813043004824125124949764241596322245751987381323684796322368216199930376463356078130430048241251249497642415963222457519873813480941001749222777642234300322236847964827889124923684748094250513434425244196987682505134344252441969876824871841933443538169198803907613161131254297384428612335571348693486932487184193344353816919880390761316113125429738442861233966955230327132134297413442487189338481931233966955230327132134297413442487189338481931233557134902624411184752567819559755244150684753549172228484059588160371234303366450812304371294304323259712208230350475244168366856712309430432325971220823035047524416836685671230244111847525678195597552441506847535491722284840595881603712343033664508123043712490262386145586254631913672487224423389680191730847586238698393865112192386479858631041742981141195618596011063083934532121944680484408722442338968019173084758623869839386511219238647985863104174298114119561859601106308393453212194468023861455862546319136724484404812723801376722568318569686238052856723123174608114289528258659703003124632120848638481272380528567231231746081142895282586597030031246321208486388405482332563817813005267223808531289211208840548233256381781300526722380853128921120823801376722568318569686479122411167609259301817462124111242299301116582244923221572166629843609241112422993011165241116760925930181746214791224114312460931671752979644385057569287029822948631165495728224492322157216662984360924114312460931671752979644385057569287029822948631165495726556246095511493207506052442124148939111022442501246052620181487584460393664617352071484931110255124421746052598617520551655624609551149320750605244212414893911102472782442174605259861752055147278244250124605262018148758446039366461735207148493111025512394165600260731694949841462689449813031205560023941109475108423941656002607316949498466792394551106001722191367174498242477585861204977108449846679239455110600172219136717449824247758586120497710844984146268944981303120556002394110947510844643324061996262595316780469240679120626172919025597460210057637135241713651241109469273426662469135210141367962624061209726110927342666246913521014136796262406120972611094643324061996262595316780469240679120626172919025597460210057637135241713651241109469,4.134886847412055,1.2605870490701323,7.079766972888192,2.04100380909702,10.075733811337665,2.9023078646650236
