la_code,la_name,region,intervention_status,n_ehcp_active,imd_average_score,topup_independent,topup_total,ep_service,sen_admin,sen_transport,indep_placements_per1000,pct_special_independent,dist_state_ASD_km_lsoa_mean,dist_state_SEMH_km_lsoa_mean,dist_state_SLD_km_lsoa_mean,dist_state_MLD_km_lsoa_mean,dist_state_SLCN_km_lsoa_mean,dist_indep_ASD_km_lsoa_mean,dist_indep_SEMH_km_lsoa_mean,dist_state_ASD_km_lsoa_sd,dist_state_SEMH_km_lsoa_sd,dist_state_SLD_km_lsoa_sd,dist_state_MLD_km_lsoa_sd,dist_state_SLCN_km_lsoa_sd,dist_indep_ASD_km_lsoa_sd,dist_indep_SEMH_km_lsoa_sd,dist_state_ASD_km_lsoa_max,dist_state_SEMH_km_lsoa_max,dist_state_SLD_km_lsoa_max,dist_state_MLD_km_lsoa_max,dist_state_SLCN_km_lsoa_max,dist_indep_ASD_km_lsoa_max,dist_indep_SEMH_km_lsoa_max,pop_spread_km,pct_asd,pct_semh,pct_sld,pct_mld,pct_slcn,total_pupils,indep_per_ehcp,total_per_ehcp,indep_per_pupil,ehcp_rate_pct
E06000027,Torbay,South West,No intervention,1535.0,28.104,2987521.0,18400990.0,659933.0,1342909.0,3285184.0,0.4378283712784588,6.31768953068592,3.743395386372683,5.889701707469802,12.161468266718419,5.683152437488763,36.220753290336866,63.621607865951134,5.04996929911274,1.9565928281897915,3.5897238216510217,2.032927834676908,3.579458080362745,2.005322835542675,3.1500268381691163,2.5247667716233995,7.281461613644867,12.691387737870473,15.967508425458643,12.488110221461396,39.67444072752706,68.86105167213604,9.072756088063077,4.017978139186922,31.7,23.7,3.1,12.1,18.7,1630200.0,1946.2677524429967,11987.615635179152,1.8326101091890565,0.09416022573917311
E09000011,Greenwich,London,Delivering Better Value,2738.0,24.464,14727221.0,49152430.0,1138230.0,3598562.0,7729405.0,0.4531816477059632,12.794117647058822,2.6518939889877142,4.396973297002183,6.804838149033774,7.37564102560655,3.7751755046386037,6.322633565471147,3.4940786948673983,1.3325835949501534,0.9274326200255948,1.2974348480105442,1.6940213087456195,1.4886917529609236,1.5617346148078315,1.694476919083915,5.256236972384844,6.196936527173277,9.600092915890063,10.450699890067462,6.015973581176951,9.295610920420385,7.8858249279545705,3.214141042925125,44.2,15.8,1.7,4.1,22.6,3818440.0,5378.824324324324,17951.946676406136,3.856868511748253,0.07170467520767643
E10000029,Suffolk,East of England,Safety Valve,7860.0,18.5,26886585.0,80052412.0,3109482.0,6199538.0,31764633.0,0.8697254634041099,19.38877755511022,28.503424879914192,13.47609540981649,36.46402820514562,38.48676344356594,22.19456622921782,28.34563134738093,13.642850254185506,10.962621818706921,8.760683188178412,21.486734872099195,20.27849340166989,18.178708959750853,11.16820723787729,5.7864709725767565,51.37960874265185,35.604294633614444,86.26176802075994,65.96335544175058,63.715976443810206,50.00411150684801,28.906077084962003,31.45394963628944,28.7,23.3,3.4,13.5,15.4,8878248.0,3420.6851145038167,10184.78524173028,3.0283660695218244,0.08853098043668074
E06000046,Isle of Wight,South East,Safety Valve,1662.0,23.294,4584932.0,17365079.0,352937.0,814217.0,1427741.0,0.1469464527126315,2.5316455696202533,18.527692216481586,18.13371545783072,18.841519207345133,16.34668159530087,12.912858655469039,22.126454959718508,23.535904452895416,4.793137054687001,5.236097025509205,6.455144695608387,5.520587868966321,5.848603242863038,5.152353119667607,5.045669409785244,29.62321181791839,29.739982749693425,36.62257436568385,28.56114678390978,24.611814137345018,32.913279755777324,35.594005497269656,8.845023841994424,19.3,24.7,3.3,11.6,33.2,1412856.0,2758.6835138387487,10448.302647412756,3.2451516644300624,0.11763406886476754
E08000028,Sandwell,West Midlands,Delivering Better Value,3625.0,34.884,12748905.0,48796112.0,2284915.0,61129.0,13524726.0,0.5734935972975096,14.2578125,6.176136537419355,6.800565417029726,7.430344918613153,4.437202183699215,4.822733006137562,13.02913625481065,10.08775633072093,2.093018460458688,2.2488931783425428,1.9176951322463878,1.7660531316406876,1.5275763375250389,3.151028569039471,2.4079333363556654,9.607447568996493,10.01786402473984,12.357127687734156,8.315917004665557,8.38097388760752,18.970700698548274,14.837174179662822,4.107379353040102,25.5,18.4,3.1,15.2,24.6,4899032.0,3516.9393103448274,13460.996413793104,2.6023314401702216,0.07399420946831946
E08000015,Wirral,North West,Delivering Better Value,4427.0,29.589,13254618.0,45100831.0,1469910.0,1652251.0,8024047.0,0.3249902987970508,4.105392156862745,2.659903422917972,3.3890046967264063,23.880341873569403,40.49003942313301,4.374407624464598,23.541607905998017,12.624187804468924,1.7806335085938134,1.9882287638800564,3.5995739750719573,3.687133747229903,1.7303689598046452,3.6112054758264915,3.2512062041768255,7.613993997601336,8.243568445609576,31.77212543548738,47.93578734640449,8.596604784393026,31.503663850199136,19.49774095803869,4.934964603431758,23.8,26.5,10.9,8.3,18.3,4150688.0,2994.0406595888862,10187.673593855885,3.1933544511175014,0.10665701686081923
E10000003,Cambridgeshire,East of England,Safety Valve,7318.0,15.4,19635522.0,82098525.0,2191042.0,4488964.0,19235346.0,0.5886553567637466,12.603305785123966,20.379919185449467,12.880724770695267,37.201185625786394,18.745572461352914,37.55614166121494,13.426097374423996,22.691940704624184,9.659226316555083,6.728266498776743,8.26423413242636,9.221959049996721,12.688631955926885,6.819732892088154,8.749666488844753,45.64264920860702,29.110553257206895,54.852890992490416,40.9102084539911,62.76787445246446,31.610894378989443,35.10000413896802,20.633620963851186,32.8,24.0,3.6,18.1,9.4,7960360.0,2683.1814703470895,11218.710713309647,2.4666625629996632,0.09193051570531986
E08000031,Wolverhampton,West Midlands,Delivering Better Value,2847.0,32.102,8398442.0,34117451.0,1602353.0,1844778.0,7219849.0,0.3868933893771494,9.010011123470523,4.116774005138489,5.342386412624568,3.8488659794567064,7.497695367768403,2.353891934110845,16.075798405155997,11.775523281952724,2.118885701572387,2.1501682606042047,1.737995335289579,2.2430874318668104,1.0776921871110527,1.6893713711419134,2.330700303174544,8.923225449662068,9.417777602975773,7.349402298369845,12.159661270540413,5.288688848273767,19.24746313854076,16.19670849709742,3.377195237708416,21.8,20.8,11.0,15.2,22.7,3897656.0,2949.9269406392696,11983.64980681419,2.154741721691191,0.07304390125757634
E06000039,Slough,South East,Delivering Better Value,1927.0,22.965,5748028.0,24265574.0,517861.0,1101464.0,2579550.0,0.2515524379024839,7.760532150776053,9.50596026667453,2.5401326843725394,21.957219240204115,12.922843985768148,8.041994488317552,10.28572198165913,15.71757792988299,2.2506413114835837,1.4351022923277912,1.0209447849601452,1.3823942645421923,1.248823391456207,2.3288165843583357,1.1302112010614456,13.114464477901345,6.86017464535712,23.779235844875668,15.505565193482022,10.395912625151306,14.383343098389473,17.864951013935258,2.9028893337114074,36.6,12.0,1.8,7.3,24.8,2657936.0,2982.8894654903997,12592.409963674105,2.1625908223523815,0.07249986455655817
E09000007,Camden,London,No intervention,1532.0,20.131,6785055.0,39242327.0,958525.0,2891404.0,3883366.0,0.5966186010554267,17.794486215538846,2.0963682574616116,1.9966953831000476,9.080695532445997,4.067011137290541,1.8093488856809263,4.640737262633396,2.261302900558287,0.7123760818165602,1.001284933833636,1.842275121065006,0.9923923713366588,0.6442128295697588,1.0339647339419547,1.3402434748768148,3.5157012520550537,4.464830734786349,12.845925032884686,5.959047375665901,3.2779698599232665,6.8508718712648005,5.308326019118376,2.1586479626787822,42.7,14.9,2.6,13.1,15.9,2542688.0,4428.887075718016,25615.095953002612,2.668457553581092,0.06025119873142124
E08000014,Sefton,North West,Delivering Better Value,3116.0,27.035,16022224.0,48067991.0,1348319.0,2097100.0,10081773.0,0.999290444654683,16.018957345971565,2.8788745206297284,7.845287587785399,30.86885783762532,29.21715570190551,17.55158316812557,25.047448934246457,7.76164907166233,1.4440294494542516,6.118319410077719,6.615618004097337,7.3625142997745625,6.814838626382684,2.3601483246826502,5.661270508908172,6.789606447192682,19.29983366848119,41.21085423577277,37.874767724524624,28.44415553753899,31.228500358932724,17.152564905468683,8.641196118711424,36.4,22.4,3.6,10.4,18.0,3398496.0,5141.920410783056,15426.184531450577,4.714504298371986,0.09168761711062777
E06000017,Rutland,East Midlands,No intervention,340.0,8.381,1605394.0,5453082.0,210820.0,483426.0,1581551.0,0.6609593352637543,28.37837837837838,27.6980522117053,18.797401834973403,20.565976211049776,31.800250687140302,24.826100734059295,5.262885989539102,6.777230646068535,4.773612410717116,3.79222652304001,3.3305170698951563,5.232527607168672,3.323328771842768,3.957769309968993,2.680570378819697,35.781734259252815,23.246907283571346,25.369913230563682,36.643998452168255,32.79040829842756,12.092375484576458,13.432102778729643,7.40592241127438,36.2,21.3,2.9,14.1,12.2,635456.0,4721.747058823529,16038.476470588235,2.5263653187632187,0.053504884681236785
E06000045,Southampton,South East,Delivering Better Value,2505.0,26.876,6054255.0,27087413.0,1270624.0,954334.0,7518945.0,0.2369536128456734,3.79041248606466,3.630893412259645,7.88890672488936,27.802975932531695,17.26076838864476,12.01272551288085,8.88683197088943,4.717589310251338,1.5955184609334196,1.404980346876322,2.6771568722531636,2.622821670362781,1.444196676189132,2.295686296511222,2.4584795583728076,7.088973953638635,10.739047121986001,32.63777849695871,22.031690898461225,14.849915413157824,13.016970016681524,9.51830171877439,3.0199840690901785,30.3,23.2,2.0,11.5,22.4,2751328.0,2416.868263473054,10813.338522954093,2.200484638690843,0.09104694169506508
E08000036,Wakefield,Yorkshire and The Humber,Delivering Better Value,3415.0,27.306,9665495.0,34597144.0,1455517.0,1335133.0,8028303.0,0.536232132745337,15.24390243902439,5.212825580515872,10.777447281746094,19.812359866906966,13.378542999448,8.701730419691101,16.42292879347167,5.438738103770822,2.3177748693623,3.3203036200288016,5.700847479256983,5.187669786546733,3.9089924567004295,4.653771146781675,3.7992956161761193,11.583493177474292,20.35203726150942,29.52340981453535,23.15249509623915,15.793224471880103,23.61098619605283,16.09123269242941,7.808004121482289,35.7,15.7,7.3,1.6,28.0,4580016.0,2830.306002928258,10130.935285505124,2.110362714890079,0.07456305829499285
E08000008,Tameside,North West,Delivering Better Value,3022.0,31.374,7762875.0,29922518.0,869025.0,1246444.0,5073268.0,0.7179705366164973,9.608540925266905,2.7600235164185962,6.220142021371665,3.090636059243967,5.515607375284281,6.264108975048448,8.632640191329553,2.313169253931015,1.4549780238867842,1.7786507794007098,1.3074353650224297,2.0915718389015536,2.1562340401784104,2.5723727993082335,1.219623579292558,5.996747518705515,10.633863550472254,6.910015690487244,10.172854585512676,11.450197726661186,12.995335783846613,6.030357215587144,3.481292399762991,11.5,26.1,2.6,12.4,30.7,2972584.0,2568.7872270019852,9901.561217736598,2.6114905415624925,0.10166239204678487
E06000004,Stockton-on-Tees,North East,Delivering Better Value,2080.0,25.79,12045118.0,27612102.0,745467.0,1372986.0,4934184.0,1.054080168652827,17.647058823529413,3.9910598660116055,5.391243939611684,10.43212549671483,101.50778230242184,37.038545573092826,14.94540972893214,27.54358046193436,2.249721896611801,2.4115470499052853,1.7127926625852081,3.996324485960047,1.9803272598007173,1.8892016792098714,2.455581221887498,9.980879220094574,12.31984884641596,16.824764524872933,108.82064052715674,40.2122200520682,18.201780591011897,32.40202133292052,4.3571559582049275,24.4,17.5,4.8,20.8,21.6,2702608.0,5790.922115384616,13275.049038461539,4.456849828017973,0.07696269677289493
E06000016,Leicester,East Midlands,Delivering Better Value,3824.0,30.877,13295566.0,60377499.0,2230930.0,1530489.0,11808169.0,0.5937302089930336,10.997067448680353,27.166172959314572,2.9357937306588338,5.67239205672949,30.207339528085132,2.452301606512797,12.826366078151223,15.071437202464951,2.165472588131643,1.4839243050980881,2.372134194305233,2.1246434928509284,1.2282596266511883,2.038004285482365,1.864846711777557,32.07907715303273,7.43234966730416,10.377790361046738,35.71794456685597,6.151591952189265,17.121064430058706,18.10632488767107,3.1440289711078266,27.7,19.8,1.6,11.2,19.7,4826352.0,3476.8739539748954,15789.094926778243,2.7547858092406026,0.07923168471756722
E06000026,Plymouth,South West,Delivering Better Value,2800.0,26.619,10390210.0,39154384.0,1280082.0,2456634.0,8148334.0,0.5157751723443869,10.918774966711052,17.68993566865296,3.2077034216186253,3.508138849198007,44.23227461032046,6.367128340191434,75.87001739003388,13.497370535122807,2.2739003209711544,1.7672045875939866,1.6860506013516456,2.7116796922419675,2.60525525201375,2.8052707030788344,2.639963601027249,22.474229362906506,7.506320048951544,7.049358152819671,48.724126286281106,11.041501573276006,83.07576821779776,18.795521657132117,3.609863022580159,19.0,29.0,4.3,11.4,23.6,3211120.0,3710.7892857142856,13983.708571428571,3.2356965793866315,0.0871969904581579
E09000031,Waltham Forest,London,No intervention,3295.0,25.209,6009437.0,41620435.0,1314201.0,4202885.0,4986377.0,0.1991714467813894,4.369538077403246,5.580779877944371,2.54046214913188,7.3969412624399995,7.742189202806671,4.473462035993285,3.3970559606508237,10.928219097465062,0.8983944722840819,1.6300745794966653,2.39484617373655,1.6829389688480985,0.830700473250063,1.1435894438545589,2.0828487235183544,7.5582867158649725,7.43011185861701,13.33090430801861,12.109809430290403,6.331432124122638,6.861528702976266,15.696461434309184,2.700947211916832,32.6,22.2,1.7,5.2,23.4,3584760.0,1823.8048558421851,12631.391502276176,1.6763847510014618,0.09191689262321606
E06000042,Milton Keynes,South East,Delivering Better Value,2768.0,17.98,8125143.0,41254607.0,680759.0,602775.0,4584464.0,0.2851160094976349,5.986261040235525,4.7857851450765,5.13718967684371,21.32273299266593,5.789675094518524,6.1021997912136605,12.784989252125742,14.827271628321608,2.690631611169152,2.4660242126303,3.0488636720660756,3.645592530945754,3.346294132374627,2.8971611756145292,3.1215771620837707,14.473688678246933,13.69224756238182,25.946716097317424,20.194271017220373,19.952965543250688,19.099238308811053,20.409885097050395,5.128539552628319,43.9,12.0,2.4,10.0,17.0,4007448.0,2935.3840317919075,14904.12102601156,2.027510525401702,0.06907138907354506
